CustomerID,CustomerName,Gender,Age,Email,Phone,City,State,JoinDate,CustomerSegment
3543,Neha Yadav,Female,46,neha3543@gmail.com,9652679869,Bengaluru,Karnataka,2024-06-09,Gold
3544,Sneha Gupta,Female,59,sneha3544@gmail.com,9526363607,Jaipur,Rajasthan,2024-07-05,Regular
3545,Aditya Sharma,Male,59,aditya3545@gmail.com,9746635665,Kanpur,Uttar Pradesh,2025-02-01,Silver
3546,Rahul Thakur,Male,55,rahul3546@gmail.com,9359671030,Jaipur,Rajasthan,2025-04-04,Gold
3547,Aditya Verma,Male,57,aditya3547@gmail.com,9611768104,Jaipur,Rajasthan,2023-12-01,Regular
3548,Priya Das,Female,36,priya3548@gmail.com,9126776473,Mysuru,Karnataka,2024-02-18,Silver
3549,Ananya Kumar,Female,19,ananya3549@gmail.com,9177781684,Coimbatore,Tamil Nadu,2023-10-12,Gold
3550,Rahul Singh,Male,39,rahul3550@gmail.com,9618451887,Delhi,Delhi,2024-03-04,Silver
3551,Aditya Verma,Male,40,aditya3551@gmail.com,9960531478,Chennai,Tamil Nadu,2024-03-22,Regular
3552,Vivaan Singh,Male,51,vivaan3552@gmail.com,9560131145,Jodhpur,Rajasthan,2023-09-24,Regular
3553,Aarav Sharma,Male,35,aarav3553@gmail.com,9738195468,Kolkata,West Bengal,2023-06-21,Silver
3554,Amit Das,Male,58,amit3554@gmail.com,9597202093,Mysuru,Karnataka,2023-12-17,Platinum
3555,Aditya Gupta,Male,25,aditya3555@gmail.com,9209173086,Chennai,Tamil Nadu,2022-02-06,Silver
3556,Rohan Kumar,Male,59,rohan3556@gmail.com,9644575853,Mysuru,Karnataka,2022-05-11,Regular
3557,Ayushi Sharma,Female,19,ayushi3557@gmail.com,9531107521,Gaya,Bihar,2025-03-16,Silver
3558,Aditya Sharma,Male,30,aditya3558@gmail.com,9538166450,Kolkata,West Bengal,2023-04-11,Silver
3559,Neha Sharma,Female,18,neha3559@gmail.com,9940158988,Mumbai,Maharashtra,2022-03-27,Platinum
3560,Aditya Thakur,Male,42,aditya3560@gmail.com,9799229551,Chennai,Tamil Nadu,2022-12-20,Silver
3561,Ananya Das,Female,33,ananya3561@gmail.com,9604200736,Mysuru,Karnataka,2024-01-15,Platinum
3562,Ananya Verma,Female,23,ananya3562@gmail.com,9966251541,Delhi,Delhi,2024-10-10,Silver
3563,Neha Verma,Female,49,neha3563@gmail.com,9374568855,Delhi,Delhi,2024-04-15,Regular
3564,Prakash Verma,Male,34,prakash3564@gmail.com,9500159634,Kanpur,Uttar Pradesh,2023-09-15,Regular
3565,Ayushi Yadav,Female,53,ayushi3565@gmail.com,9676018658,Kolkata,West Bengal,2024-05-28,Silver
3566,Amit Gupta,Male,50,amit3566@gmail.com,9312922086,Kanpur,Uttar Pradesh,2023-07-03,Gold
3567,Rohan Verma,Male,45,rohan3567@gmail.com,9776437011,Jaipur,Rajasthan,2025-01-25,Regular
3568,Prakash Yadav,Male,37,prakash3568@gmail.com,9655752874,Kanpur,Uttar Pradesh,2024-03-13,Regular
3569,Rohan Das,Male,41,rohan3569@gmail.com,9663204337,Bengaluru,Karnataka,2024-08-26,Regular
3570,Prakash Sharma,Male,57,prakash3570@gmail.com,9702210972,Jodhpur,Rajasthan,2024-04-16,Regular
3571,Prakash Yadav,Male,52,prakash3571@gmail.com,9134009445,Delhi,Delhi,2023-11-22,Regular
3572,Aarav Verma,Male,56,aarav3572@gmail.com,9287763577,Delhi,Delhi,2022-03-07,Silver
3573,Aditya Kumar,Male,47,aditya3573@gmail.com,9311606308,Kanpur,Uttar Pradesh,2022-04-15,Regular
3574,Ananya Das,Female,32,ananya3574@gmail.com,9892747925,Chennai,Tamil Nadu,2024-07-04,Regular
3575,Ayushi Verma,Female,33,ayushi3575@gmail.com,9703687862,Mysuru,Karnataka,2022-01-10,Gold
3576,Aditya Verma,Male,40,aditya3576@gmail.com,9218045760,Pune,Maharashtra,2025-02-19,Regular
3577,Ayushi Verma,Female,60,ayushi3577@gmail.com,9298633018,Bengaluru,Karnataka,2022-02-17,Platinum
3578,Prakash Verma,Male,22,prakash3578@gmail.com,9249539129,Pune,Maharashtra,2023-04-10,Gold
3579,Prakash Das,Male,30,prakash3579@gmail.com,9184470578,Delhi,Delhi,2023-11-09,Gold
3580,Aditya Gupta,Male,54,aditya3580@gmail.com,9131345200,Mumbai,Maharashtra,2023-12-24,Regular
3581,Priya Sharma,Female,34,priya3581@gmail.com,9259973712,Mysuru,Karnataka,2024-08-01,Silver
3582,Rohan Verma,Male,21,rohan3582@gmail.com,9662181776,Lucknow,Uttar Pradesh,2022-08-16,Regular
3583,Amit Verma,Male,36,amit3583@gmail.com,9467457545,Chennai,Tamil Nadu,2023-12-15,Platinum
3584,Aarav Singh,Male,32,aarav3584@gmail.com,9448084487,Delhi,Delhi,2025-04-12,Regular
3585,Priya Verma,Female,32,priya3585@gmail.com,9839419171,Warangal,Telangana,2023-10-03,Regular
3586,Aditya Das,Male,52,aditya3586@gmail.com,9215592123,Gaya,Bihar,2023-01-17,Regular
3587,Rahul Thakur,Male,24,rahul3587@gmail.com,9250750366,Chennai,Tamil Nadu,2024-02-29,Gold
3588,Priya Yadav,Female,45,priya3588@gmail.com,9376303961,Siliguri,West Bengal,2022-12-08,Gold
3589,Aarav Thakur,Male,25,aarav3589@gmail.com,9648858166,Mysuru,Karnataka,2024-12-12,Platinum
3590,Aditya Kumar,Male,45,aditya3590@gmail.com,9713127985,Warangal,Telangana,2022-05-02,Regular
3591,Aarav Gupta,Male,22,aarav3591@gmail.com,9567965247,Lucknow,Uttar Pradesh,2023-11-20,Silver
3592,Priya Kumar,Female,57,priya3592@gmail.com,9982085406,Gaya,Bihar,2023-11-07,Silver
3593,Rohan Yadav,Male,32,rohan3593@gmail.com,9826599774,Bengaluru,Karnataka,2024-06-21,Gold
3594,Ayushi Gupta,Female,53,ayushi3594@gmail.com,9669719512,Bengaluru,Karnataka,2024-12-23,Platinum
3595,Vivaan Thakur,Male,21,vivaan3595@gmail.com,9255960650,Delhi,Delhi,2022-11-08,Regular
3596,Ayushi Verma,Female,27,ayushi3596@gmail.com,9693754579,Coimbatore,Tamil Nadu,2022-04-05,Regular
3597,Prakash Thakur,Male,48,prakash3597@gmail.com,9488492555,Chennai,Tamil Nadu,2022-09-29,Gold
3598,Rahul Sharma,Male,25,rahul3598@gmail.com,9871306918,Warangal,Telangana,2022-05-11,Regular
3599,Rohan Thakur,Male,23,rohan3599@gmail.com,9659781642,Gaya,Bihar,2023-02-02,Gold
3600,Prakash Yadav,Male,32,prakash3600@gmail.com,9954210395,Coimbatore,Tamil Nadu,2024-02-02,Regular
3601,Rohan Das,Male,25,rohan3601@gmail.com,9828215641,Patna,Bihar,2024-09-17,Silver
3602,Neha Sharma,Female,25,neha3602@gmail.com,9822785656,Kolkata,West Bengal,2025-04-12,Platinum
3603,Priya Singh,Female,31,priya3603@gmail.com,9273649503,Mysuru,Karnataka,2024-07-14,Silver
3604,Rohan Singh,Male,50,rohan3604@gmail.com,9625244213,Lucknow,Uttar Pradesh,2022-04-20,Regular
3605,Vivaan Gupta,Male,54,vivaan3605@gmail.com,9181084700,Bengaluru,Karnataka,2024-03-24,Gold
3606,Rohan Das,Male,48,rohan3606@gmail.com,9222308152,Hyderabad,Telangana,2024-06-10,Gold
3607,Sneha Das,Female,18,sneha3607@gmail.com,9574670032,Kolkata,West Bengal,2024-09-25,Silver
3608,Priya Gupta,Female,34,priya3608@gmail.com,9394381403,Kolkata,West Bengal,2022-04-26,Regular
3609,Aarav Sharma,Male,51,aarav3609@gmail.com,9362031460,Patna,Bihar,2024-02-12,Silver
3610,Prakash Thakur,Male,21,prakash3610@gmail.com,9282644562,Jaipur,Rajasthan,2023-12-11,Silver
3611,Rahul Yadav,Male,33,rahul3611@gmail.com,9796401042,Jodhpur,Rajasthan,2022-04-07,Gold
3612,Sneha Gupta,Female,44,sneha3612@gmail.com,9835345748,Delhi,Delhi,2023-07-14,Silver
3613,Rohan Singh,Male,27,rohan3613@gmail.com,9357798550,Siliguri,West Bengal,2025-01-03,Gold
3614,Aarav Singh,Male,53,aarav3614@gmail.com,9814071368,Jaipur,Rajasthan,2023-05-14,Regular
3615,Aarav Verma,Male,33,aarav3615@gmail.com,9362602020,Bengaluru,Karnataka,2022-07-25,Regular
3616,Amit Thakur,Male,27,amit3616@gmail.com,9103137483,Patna,Bihar,2022-11-24,Regular
3617,Priya Gupta,Female,20,priya3617@gmail.com,9927799366,Jaipur,Rajasthan,2022-12-22,Silver
3618,Rohan Yadav,Male,25,rohan3618@gmail.com,9877029187,Chennai,Tamil Nadu,2024-12-07,Gold
3619,Neha Kumar,Female,52,neha3619@gmail.com,9707029508,Lucknow,Uttar Pradesh,2023-05-02,Silver
3620,Prakash Yadav,Male,47,prakash3620@gmail.com,9904325154,Pune,Maharashtra,2022-01-26,Silver
3621,Neha Das,Female,20,neha3621@gmail.com,9145893607,Delhi,Delhi,2023-01-13,Regular
3622,Ayushi Singh,Female,48,ayushi3622@gmail.com,9109486493,Bengaluru,Karnataka,2022-04-14,Regular
3623,Ayushi Verma,Female,59,ayushi3623@gmail.com,9820794143,Lucknow,Uttar Pradesh,2022-02-26,Silver
3624,Aditya Gupta,Male,18,aditya3624@gmail.com,9668102114,Kolkata,West Bengal,2024-07-28,Regular
3625,Sneha Thakur,Female,41,sneha3625@gmail.com,9378680786,Mumbai,Maharashtra,2023-09-15,Platinum
3626,Aditya Yadav,Male,39,aditya3626@gmail.com,9518206657,Kanpur,Uttar Pradesh,2023-12-06,Gold
3627,Neha Das,Female,33,neha3627@gmail.com,9571577534,Mysuru,Karnataka,2022-06-10,Regular
3628,Aditya Yadav,Male,55,aditya3628@gmail.com,9480507688,Pune,Maharashtra,2023-05-08,Regular
3629,Neha Das,Female,32,neha3629@gmail.com,9127122080,Mysuru,Karnataka,2025-01-18,Regular
3630,Rahul Singh,Male,52,rahul3630@gmail.com,9663449144,Hyderabad,Telangana,2023-02-05,Regular
3631,Aditya Sharma,Male,59,aditya3631@gmail.com,9870289580,Delhi,Delhi,2023-03-22,Gold
3632,Vivaan Thakur,Male,43,vivaan3632@gmail.com,9509378291,Delhi,Delhi,2023-09-01,Regular
3633,Ananya Gupta,Female,36,ananya3633@gmail.com,9830119469,Lucknow,Uttar Pradesh,2022-01-02,Regular
3634,Vivaan Thakur,Male,58,vivaan3634@gmail.com,9820418839,Warangal,Telangana,2022-12-23,Regular
3635,Amit Gupta,Male,56,amit3635@gmail.com,9526041566,Mysuru,Karnataka,2022-08-19,Platinum
3636,Neha Thakur,Female,19,neha3636@gmail.com,9368705960,Lucknow,Uttar Pradesh,2024-09-08,Regular
3637,Sneha Das,Female,31,sneha3637@gmail.com,9505234948,Kanpur,Uttar Pradesh,2022-02-14,Silver
3638,Aarav Thakur,Male,32,aarav3638@gmail.com,9622290944,Chennai,Tamil Nadu,2025-01-13,Silver
3639,Ananya Gupta,Female,40,ananya3639@gmail.com,9719176585,Coimbatore,Tamil Nadu,2022-06-11,Platinum
3640,Rohan Sharma,Male,21,rohan3640@gmail.com,9511567151,Bengaluru,Karnataka,2024-09-15,Regular
3641,Vivaan Kumar,Male,21,vivaan3641@gmail.com,9504929915,Coimbatore,Tamil Nadu,2023-06-26,Silver
3642,Vivaan Das,Male,26,vivaan3642@gmail.com,9651434054,Bengaluru,Karnataka,2022-12-15,Regular
3643,Amit Gupta,Male,23,amit3643@gmail.com,9676034101,Hyderabad,Telangana,2022-02-11,Regular
3644,Rahul Verma,Male,51,rahul3644@gmail.com,9758012585,Lucknow,Uttar Pradesh,2024-07-06,Silver
3645,Sneha Das,Female,55,sneha3645@gmail.com,9759600052,Jodhpur,Rajasthan,2023-08-07,Regular
3646,Aditya Sharma,Male,49,aditya3646@gmail.com,9233400417,Gaya,Bihar,2022-08-07,Regular
3647,Priya Yadav,Female,51,priya3647@gmail.com,9892173825,Jodhpur,Rajasthan,2023-12-30,Regular
3648,Aarav Yadav,Male,49,aarav3648@gmail.com,9326837961,Jaipur,Rajasthan,2022-06-07,Silver
3649,Prakash Singh,Male,30,prakash3649@gmail.com,9990229175,Siliguri,West Bengal,2024-04-15,Regular
3650,Priya Das,Female,44,priya3650@gmail.com,9210977389,Warangal,Telangana,2022-12-31,Regular
3651,Prakash Das,Male,50,prakash3651@gmail.com,9176268517,Delhi,Delhi,2025-02-22,Regular
3652,Neha Sharma,Female,25,neha3652@gmail.com,9919919786,Chennai,Tamil Nadu,2022-04-07,Regular
3653,Vivaan Yadav,Male,40,vivaan3653@gmail.com,9302427314,Gaya,Bihar,2024-10-08,Gold
3654,Neha Gupta,Female,44,neha3654@gmail.com,9229422754,Bengaluru,Karnataka,2023-02-03,Gold
3655,Rahul Verma,Male,55,rahul3655@gmail.com,9139332199,Chennai,Tamil Nadu,2023-07-03,Gold
3656,Ananya Kumar,Female,48,ananya3656@gmail.com,9822150841,Gaya,Bihar,2023-05-12,Regular
3657,Priya Verma,Female,32,priya3657@gmail.com,9466947371,Siliguri,West Bengal,2024-10-28,Silver
3658,Aditya Das,Male,31,aditya3658@gmail.com,9748278756,Chennai,Tamil Nadu,2023-07-25,Silver
3659,Priya Singh,Female,35,priya3659@gmail.com,9174882591,Mysuru,Karnataka,2024-06-15,Gold
3660,Amit Singh,Male,49,amit3660@gmail.com,9552015070,Mysuru,Karnataka,2023-06-05,Gold
3661,Ananya Gupta,Female,20,ananya3661@gmail.com,9230474972,Mumbai,Maharashtra,2024-04-11,Silver
3662,Sneha Thakur,Female,34,sneha3662@gmail.com,9204870088,Lucknow,Uttar Pradesh,2024-01-04,Gold
3663,Priya Gupta,Female,38,priya3663@gmail.com,9518342483,Jodhpur,Rajasthan,2022-07-12,Regular
3664,Aarav Das,Male,51,aarav3664@gmail.com,9810256084,Patna,Bihar,2024-03-30,Silver
3665,Ananya Thakur,Female,55,ananya3665@gmail.com,9678080406,Gaya,Bihar,2024-01-13,Regular
3666,Amit Sharma,Male,47,amit3666@gmail.com,9619106028,Delhi,Delhi,2022-08-09,Silver
3667,Rohan Singh,Male,43,rohan3667@gmail.com,9645699513,Coimbatore,Tamil Nadu,2024-05-07,Regular
3668,Sneha Das,Female,45,sneha3668@gmail.com,9586213132,Chennai,Tamil Nadu,2023-01-29,Regular
3669,Rahul Gupta,Male,18,rahul3669@gmail.com,9858434529,Bengaluru,Karnataka,2023-08-25,Gold
3670,Rohan Sharma,Male,35,rohan3670@gmail.com,9200993598,Delhi,Delhi,2022-12-16,Silver
3671,Aarav Yadav,Male,29,aarav3671@gmail.com,9887610727,Jaipur,Rajasthan,2023-05-19,Regular
3672,Aarav Singh,Male,24,aarav3672@gmail.com,9796658202,Siliguri,West Bengal,2025-01-19,Gold
3673,Aditya Thakur,Male,35,aditya3673@gmail.com,9266753550,Delhi,Delhi,2025-02-06,Silver
3674,Ananya Thakur,Female,41,ananya3674@gmail.com,9107862868,Patna,Bihar,2023-05-17,Silver
3675,Neha Verma,Female,25,neha3675@gmail.com,9817589884,Delhi,Delhi,2022-07-06,Silver
3676,Priya Yadav,Female,18,priya3676@gmail.com,9757869371,Lucknow,Uttar Pradesh,2023-07-16,Gold
3677,Ayushi Das,Female,30,ayushi3677@gmail.com,9766790630,Delhi,Delhi,2023-12-21,Silver
3678,Rahul Kumar,Male,37,rahul3678@gmail.com,9992084063,Mumbai,Maharashtra,2023-10-18,Silver
3679,Vivaan Kumar,Male,29,vivaan3679@gmail.com,9513974177,Delhi,Delhi,2024-11-07,Gold
3680,Rohan Gupta,Male,42,rohan3680@gmail.com,9443087332,Mumbai,Maharashtra,2023-10-14,Silver
3681,Aarav Sharma,Male,48,aarav3681@gmail.com,9510417471,Bengaluru,Karnataka,2023-05-11,Silver
3682,Sneha Sharma,Female,54,sneha3682@gmail.com,9472560611,Kanpur,Uttar Pradesh,2022-12-10,Regular
3683,Vivaan Thakur,Male,22,vivaan3683@gmail.com,9771209441,Jodhpur,Rajasthan,2022-07-10,Gold
3684,Sneha Gupta,Female,26,sneha3684@gmail.com,9401123040,Chennai,Tamil Nadu,2023-09-18,Silver
3685,Aarav Yadav,Male,29,aarav3685@gmail.com,9650171664,Mysuru,Karnataka,2024-05-19,Silver
3686,Prakash Gupta,Male,51,prakash3686@gmail.com,9678529899,Delhi,Delhi,2023-09-07,Silver
3687,Prakash Das,Male,24,prakash3687@gmail.com,9891967953,Coimbatore,Tamil Nadu,2024-01-30,Silver
3688,Ananya Kumar,Female,45,ananya3688@gmail.com,9933273151,Kanpur,Uttar Pradesh,2024-11-05,Gold
3689,Ayushi Gupta,Female,29,ayushi3689@gmail.com,9512015168,Delhi,Delhi,2025-02-25,Platinum
3690,Priya Kumar,Female,35,priya3690@gmail.com,9319260684,Mysuru,Karnataka,2024-07-10,Regular
3691,Aditya Verma,Male,48,aditya3691@gmail.com,9778127307,Gaya,Bihar,2023-07-12,Gold
3692,Sneha Yadav,Female,38,sneha3692@gmail.com,9324980353,Coimbatore,Tamil Nadu,2023-08-04,Regular
3693,Neha Verma,Female,34,neha3693@gmail.com,9591673711,Pune,Maharashtra,2022-04-02,Regular
3694,Aarav Kumar,Male,35,aarav3694@gmail.com,9246430725,Jaipur,Rajasthan,2023-11-28,Silver
3695,Ayushi Thakur,Female,60,ayushi3695@gmail.com,9505113465,Hyderabad,Telangana,2024-04-03,Silver
3696,Rahul Thakur,Male,19,rahul3696@gmail.com,9538712660,Kanpur,Uttar Pradesh,2024-07-24,Silver
3697,Neha Kumar,Female,34,neha3697@gmail.com,9767035780,Hyderabad,Telangana,2022-06-24,Regular
3698,Aarav Gupta,Male,34,aarav3698@gmail.com,9954824896,Mumbai,Maharashtra,2024-12-08,Platinum
3699,Priya Yadav,Female,40,priya3699@gmail.com,9549716716,Hyderabad,Telangana,2024-09-10,Regular
3700,Rohan Verma,Male,52,rohan3700@gmail.com,9881653263,Kolkata,West Bengal,2022-06-06,Silver
3701,Neha Das,Female,34,neha3701@gmail.com,9704489928,Patna,Bihar,2023-08-23,Gold
3702,Ayushi Gupta,Female,57,ayushi3702@gmail.com,9786831031,Bengaluru,Karnataka,2024-01-24,Platinum
3703,Aarav Thakur,Male,19,aarav3703@gmail.com,9793329066,Jodhpur,Rajasthan,2023-10-26,Regular
3704,Ananya Gupta,Female,39,ananya3704@gmail.com,9433790545,Kanpur,Uttar Pradesh,2024-09-19,Regular
3705,Amit Yadav,Male,48,amit3705@gmail.com,9992750586,Delhi,Delhi,2022-05-28,Silver
3706,Rahul Singh,Male,20,rahul3706@gmail.com,9239643419,Mysuru,Karnataka,2023-09-08,Regular
3707,Ananya Das,Female,29,ananya3707@gmail.com,9911286994,Coimbatore,Tamil Nadu,2024-05-26,Regular
3708,Rohan Yadav,Male,51,rohan3708@gmail.com,9794523088,Delhi,Delhi,2023-05-26,Regular
3709,Amit Kumar,Male,30,amit3709@gmail.com,9446900506,Coimbatore,Tamil Nadu,2024-02-29,Silver
3710,Ananya Singh,Female,23,ananya3710@gmail.com,9920475331,Chennai,Tamil Nadu,2022-02-14,Regular
3711,Sneha Verma,Female,57,sneha3711@gmail.com,9796345359,Jodhpur,Rajasthan,2022-06-22,Regular
3712,Aditya Das,Male,40,aditya3712@gmail.com,9662834914,Delhi,Delhi,2024-07-30,Regular
3713,Prakash Yadav,Male,44,prakash3713@gmail.com,9257497519,Hyderabad,Telangana,2023-11-02,Regular
3714,Prakash Thakur,Male,36,prakash3714@gmail.com,9326865375,Coimbatore,Tamil Nadu,2023-09-15,Silver
3715,Amit Yadav,Male,32,amit3715@gmail.com,9212690923,Delhi,Delhi,2023-05-16,Silver
3716,Prakash Verma,Male,44,prakash3716@gmail.com,9195323866,Bengaluru,Karnataka,2024-06-19,Regular
3717,Prakash Singh,Male,37,prakash3717@gmail.com,9400583744,Gaya,Bihar,2024-07-03,Gold
3718,Neha Sharma,Female,26,neha3718@gmail.com,9516745164,Warangal,Telangana,2024-04-26,Regular
3719,Amit Verma,Male,50,amit3719@gmail.com,9759549359,Kanpur,Uttar Pradesh,2022-03-26,Gold
3720,Rahul Thakur,Male,41,rahul3720@gmail.com,9758499804,Jodhpur,Rajasthan,2024-10-12,Regular
3721,Ayushi Verma,Female,55,ayushi3721@gmail.com,9480256642,Delhi,Delhi,2022-10-11,Gold
3722,Ayushi Kumar,Female,48,ayushi3722@gmail.com,9518000601,Warangal,Telangana,2023-05-07,Regular
3723,Ayushi Kumar,Female,27,ayushi3723@gmail.com,9124188595,Jodhpur,Rajasthan,2023-06-28,Platinum
3724,Rahul Verma,Male,37,rahul3724@gmail.com,9740779931,Warangal,Telangana,2022-06-14,Regular
3725,Vivaan Singh,Male,48,vivaan3725@gmail.com,9923056105,Coimbatore,Tamil Nadu,2023-10-12,Regular
3726,Sneha Kumar,Female,59,sneha3726@gmail.com,9870546313,Chennai,Tamil Nadu,2022-03-08,Regular
3727,Neha Verma,Female,40,neha3727@gmail.com,9879507062,Delhi,Delhi,2024-03-26,Silver
3728,Ananya Thakur,Female,33,ananya3728@gmail.com,9664072810,Coimbatore,Tamil Nadu,2023-12-05,Platinum
3729,Priya Gupta,Female,29,priya3729@gmail.com,9315054170,Siliguri,West Bengal,2023-12-02,Gold
3730,Neha Kumar,Female,20,neha3730@gmail.com,9379418113,Mysuru,Karnataka,2022-01-28,Regular
3731,Aarav Gupta,Male,55,aarav3731@gmail.com,9909026155,Mumbai,Maharashtra,2023-09-23,Silver
3732,Vivaan Yadav,Male,23,vivaan3732@gmail.com,9193161747,Lucknow,Uttar Pradesh,2023-10-06,Silver
3733,Ananya Das,Female,43,ananya3733@gmail.com,9557827654,Kolkata,West Bengal,2023-07-21,Regular
3734,Rahul Yadav,Male,50,rahul3734@gmail.com,9790240116,Delhi,Delhi,2022-07-10,Gold
3735,Rohan Kumar,Male,47,rohan3735@gmail.com,9887136143,Kanpur,Uttar Pradesh,2023-07-29,Silver
3736,Amit Sharma,Male,41,amit3736@gmail.com,9864520071,Kanpur,Uttar Pradesh,2022-02-02,Regular
3737,Sneha Verma,Female,51,sneha3737@gmail.com,9789239031,Kanpur,Uttar Pradesh,2022-02-04,Silver
3738,Ananya Gupta,Female,18,ananya3738@gmail.com,9883826166,Delhi,Delhi,2023-04-20,Regular
3739,Neha Thakur,Female,38,neha3739@gmail.com,9398757367,Mysuru,Karnataka,2022-02-05,Gold
3740,Aditya Sharma,Male,34,aditya3740@gmail.com,9158835840,Coimbatore,Tamil Nadu,2022-05-18,Regular
3741,Amit Yadav,Male,20,amit3741@gmail.com,9431063584,Chennai,Tamil Nadu,2024-02-10,Regular
3742,Prakash Singh,Male,47,prakash3742@gmail.com,9887302226,Hyderabad,Telangana,2023-06-03,Silver
3743,Ayushi Das,Female,37,ayushi3743@gmail.com,9988643566,Kolkata,West Bengal,2023-09-05,Regular
3744,Sneha Thakur,Female,24,sneha3744@gmail.com,9117917540,Coimbatore,Tamil Nadu,2023-08-01,Platinum
3745,Amit Das,Male,40,amit3745@gmail.com,9188139946,Bengaluru,Karnataka,2023-04-08,Silver
3746,Ayushi Das,Female,37,ayushi3746@gmail.com,9202555271,Kanpur,Uttar Pradesh,2024-09-08,Regular
3747,Vivaan Gupta,Male,27,vivaan3747@gmail.com,9481545031,Coimbatore,Tamil Nadu,2022-01-18,Silver
3748,Neha Verma,Female,23,neha3748@gmail.com,9475016990,Coimbatore,Tamil Nadu,2024-12-30,Regular
3749,Rohan Sharma,Male,49,rohan3749@gmail.com,9690963169,Jodhpur,Rajasthan,2022-09-01,Silver
3750,Sneha Thakur,Female,28,sneha3750@gmail.com,9694853574,Kolkata,West Bengal,2022-06-05,Platinum
3751,Amit Singh,Male,47,amit3751@gmail.com,9470614696,Siliguri,West Bengal,2024-02-11,Gold
3752,Amit Gupta,Male,55,amit3752@gmail.com,9336587467,Bengaluru,Karnataka,2022-07-18,Regular
3753,Ananya Kumar,Female,52,ananya3753@gmail.com,9169826132,Mumbai,Maharashtra,2023-02-06,Gold
3754,Ayushi Sharma,Female,37,ayushi3754@gmail.com,9268562642,Lucknow,Uttar Pradesh,2022-12-21,Regular
3755,Ananya Gupta,Female,55,ananya3755@gmail.com,9889743047,Siliguri,West Bengal,2022-04-17,Gold
3756,Amit Verma,Male,48,amit3756@gmail.com,9307438285,Bengaluru,Karnataka,2022-11-13,Regular
3757,Ananya Yadav,Female,30,ananya3757@gmail.com,9367854115,Pune,Maharashtra,2022-06-30,Regular
3758,Prakash Kumar,Male,38,prakash3758@gmail.com,9339935149,Siliguri,West Bengal,2022-05-09,Regular
3759,Ayushi Kumar,Female,46,ayushi3759@gmail.com,9672115331,Gaya,Bihar,2024-07-10,Regular
3760,Sneha Yadav,Female,57,sneha3760@gmail.com,9689516020,Mumbai,Maharashtra,2024-01-09,Regular
3761,Rahul Yadav,Male,33,rahul3761@gmail.com,9904568031,Siliguri,West Bengal,2024-06-04,Gold
3762,Vivaan Sharma,Male,27,vivaan3762@gmail.com,9536593786,Siliguri,West Bengal,2022-07-21,Platinum
3763,Aditya Kumar,Male,37,aditya3763@gmail.com,9834907476,Delhi,Delhi,2024-05-03,Regular
3764,Neha Singh,Female,59,neha3764@gmail.com,9508596754,Mumbai,Maharashtra,2024-02-23,Silver
3765,Aarav Sharma,Male,60,aarav3765@gmail.com,9368498504,Mumbai,Maharashtra,2022-11-24,Regular
3766,Amit Sharma,Male,50,amit3766@gmail.com,9235233309,Pune,Maharashtra,2024-05-04,Regular
3767,Priya Yadav,Female,59,priya3767@gmail.com,9939842132,Pune,Maharashtra,2022-12-16,Regular
3768,Aarav Gupta,Male,49,aarav3768@gmail.com,9715184498,Lucknow,Uttar Pradesh,2023-07-09,Gold
3769,Aarav Verma,Male,32,aarav3769@gmail.com,9249413652,Mumbai,Maharashtra,2025-03-10,Silver
3770,Aditya Sharma,Male,58,aditya3770@gmail.com,9589481391,Siliguri,West Bengal,2025-02-02,Regular
3771,Aditya Kumar,Male,59,aditya3771@gmail.com,9809752113,Chennai,Tamil Nadu,2022-04-06,Regular
3772,Sneha Das,Female,34,sneha3772@gmail.com,9964428168,Delhi,Delhi,2022-09-21,Regular
3773,Aditya Verma,Male,36,aditya3773@gmail.com,9459356821,Hyderabad,Telangana,2022-06-30,Regular
3774,Rohan Kumar,Male,58,rohan3774@gmail.com,9654059843,Gaya,Bihar,2022-10-29,Regular
3775,Ayushi Kumar,Female,29,ayushi3775@gmail.com,9381478637,Lucknow,Uttar Pradesh,2022-12-22,Regular
3776,Rahul Thakur,Male,43,rahul3776@gmail.com,9843662896,Siliguri,West Bengal,2024-07-12,Platinum
3777,Ananya Kumar,Female,23,ananya3777@gmail.com,9781358254,Kolkata,West Bengal,2023-06-11,Silver
3778,Neha Yadav,Female,31,neha3778@gmail.com,9137878567,Jodhpur,Rajasthan,2023-06-16,Regular
3779,Rohan Verma,Male,26,rohan3779@gmail.com,9336821900,Kanpur,Uttar Pradesh,2024-06-02,Silver
3780,Ananya Yadav,Female,45,ananya3780@gmail.com,9848673952,Warangal,Telangana,2023-12-13,Platinum
3781,Prakash Yadav,Male,44,prakash3781@gmail.com,9794876670,Chennai,Tamil Nadu,2022-04-18,Regular
3782,Vivaan Singh,Male,53,vivaan3782@gmail.com,9510373996,Bengaluru,Karnataka,2023-02-01,Regular
3783,Sneha Thakur,Female,23,sneha3783@gmail.com,9909241996,Delhi,Delhi,2024-07-04,Silver
3784,Amit Kumar,Male,39,amit3784@gmail.com,9230194626,Patna,Bihar,2023-03-01,Gold
3785,Ananya Gupta,Female,28,ananya3785@gmail.com,9871223779,Delhi,Delhi,2025-02-21,Silver
3786,Sneha Singh,Female,47,sneha3786@gmail.com,9968527300,Delhi,Delhi,2023-06-16,Silver
